zip_code,utility,home_size_sqft,residents,house_type,ac_level,climate,time_usage_type,total_kwh,hvac_kwh,peak_kwh,offpeak_kwh,bill_usd,carbon_kg,target_bill_usd,predicted_bill_usd,monthly_energy_saving_recommendation,fridge,fridge_kwh,washer,washer_kwh,dryer,dryer_kwh,dishwasher,dishwasher_kwh,ev_charger,ev_charger_kwh,pool_pump,pool_pump_kwh
92024,SDG&E,3636,6,condo,low,desert,mixed,385.0,330.0,192.5,192.5,121.95,154.0,114.78,121.95,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,0,0
92037,SDG&E,3451,6,apartment,low,inland,evening_peak,304.0,264.0,212.8,91.2,113.46,121.6,104.58,113.46,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,0,0
94582,SDG&E,1855,5,condo,low,inland,morning_peak,317.0,252.0,221.9,95.1,117.54,126.8,99.35,117.54,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,0,0
90210,SCE,3496,5,detached,medium,mountain,evening_peak,796.0,336.0,557.2,238.8,223.74,318.4,203.05,223.74,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,249,1,131
95014,SDG&E,3277,1,apartment,medium,coastal,morning_peak,420.0,340.0,294.0,126.0,149.88,168.0,113.07,149.88,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,1,70
90001,PG&E,2224,1,apartment,low,mountain,mixed,459.0,136.0,229.5,229.5,129.75,183.6,120.02,129.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,258,0,0
94539,SCE,4724,4,condo,low,desert,off_peak,355.0,300.0,71.0,284.0,74.48,142.0,52.6,74.48,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,0,0
94582,SDG&E,1166,3,detached,high,coastal,evening_peak,803.0,570.0,562.1,240.9,270.14,321.2,191.07,270.14,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,1,208,0,0
94080,SDG&E,1437,6,apartment,low,coastal,morning_peak,654.0,220.0,457.8,196.2,223.36,261.6,200.53,223.36,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,316,1,88
90210,PG&E,3055,1,apartment,high,coastal,off_peak,520.0,510.0,104.0,416.0,113.8,208.0,107.09,113.8,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
90210,SDG&E,973,2,condo,high,mountain,mixed,719.0,432.0,359.5,359.5,212.13,287.6,197.22,212.13,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,252,0,0
94080,SDG&E,2391,1,apartment,low,coastal,evening_peak,250.0,170.0,175.0,75.0,96.5,100.0,69.27,96.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,0,0,0,0
92653,SDG&E,2377,1,condo,low,mountain,morning_peak,284.0,136.0,198.8,85.2,107.18,113.6,98.51,107.18,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,1,118
92336,PG&E,1654,3,detached,medium,inland,mixed,669.0,456.0,334.5,334.5,182.25,267.6,138.14,182.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,143,0,0
92130,PG&E,3130,1,apartment,low,mountain,evening_peak,181.0,136.0,126.7,54.3,67.49,72.4,54.61,67.49,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,0,0
91335,SCE,3797,1,condo,medium,desert,mixed,757.0,510.0,378.5,378.5,186.11,302.8,146.5,186.11,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,217,0,0
92037,SDG&E,1501,2,detached,medium,mountain,off_peak,639.0,288.0,127.8,511.2,148.36,255.6,134.08,148.36,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,182,1,144
91730,SCE,4916,3,detached,high,coastal,evening_peak,904.0,570.0,632.8,271.2,252.46,361.6,205.46,252.46,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,264,0,0
94568,SCE,973,3,detached,medium,coastal,mixed,460.0,380.0,230.0,230.0,117.8,184.0,89.47,117.8,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,0,0,0,0
94539,SDG&E,1709,6,condo,medium,desert,evening_peak,670.0,660.0,469.0,201.0,228.38,268.0,213.05,228.38,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
92121,SDG&E,2250,2,detached,low,coastal,evening_peak,481.0,180.0,336.7,144.3,169.03,192.4,147.35,169.03,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,130,1,126
94016,SCE,4553,3,detached,low,inland,morning_peak,243.0,228.0,170.1,72.9,76.64,97.2,66.68,76.64,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,0,0
92037,PG&E,4689,3,detached,medium,desert,morning_peak,625.0,570.0,437.5,187.5,196.25,250.0,139.83,196.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
94016,SDG&E,3940,4,detached,high,mountain,evening_peak,625.0,480.0,437.5,187.5,214.25,250.0,189.99,214.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,1,105
92121,PG&E,2473,3,apartment,low,mountain,evening_peak,283.0,152.0,198.1,84.9,97.07,113.2,81.13,97.07,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,101,0,0
90278,PG&E,3192,6,condo,medium,mountain,off_peak,627.0,352.0,125.4,501.6,134.13,250.8,125.9,134.13,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,220,0,0
94539,PG&E,1600,1,condo,low,coastal,morning_peak,554.0,170.0,387.8,166.2,175.66,221.6,153.64,175.66,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,300,1,84
94085,SDG&E,3362,5,condo,medium,inland,mixed,569.0,504.0,284.5,284.5,171.63,227.6,142.73,171.63,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,0,0
92024,PG&E,4428,5,condo,high,inland,mixed,1225.0,756.0,612.5,612.5,321.25,490.0,304.87,321.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,327,1,77
90002,PG&E,1984,3,condo,high,desert,evening_peak,975.0,855.0,682.5,292.5,297.75,390.0,244.03,297.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,1,105
92335,SDG&E,4674,2,condo,high,mountain,morning_peak,630.0,432.0,441.0,189.0,215.82,252.0,155.13,215.82,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,133,0,0
94538,SDG&E,3815,2,detached,high,coastal,evening_peak,684.0,540.0,478.8,205.2,232.78,273.6,178.47,232.78,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,104,0,0
92335,SDG&E,3293,6,detached,high,inland,off_peak,1187.0,792.0,237.4,949.6,260.15,474.8,235.08,260.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,355,0,0
92336,SCE,3305,3,detached,low,coastal,mixed,811.0,190.0,405.5,405.5,198.53,324.4,180.75,198.53,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,392,1,149
92646,PG&E,3526,1,condo,low,mountain,morning_peak,326.0,136.0,228.2,97.8,109.54,130.4,95.56,109.54,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,145,0,0
95814,SDG&E,4928,1,detached,medium,coastal,evening_peak,463.0,340.0,324.1,138.9,163.38,185.2,121.83,163.38,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,1,68
92612,SDG&E,4221,5,condo,high,mountain,morning_peak,574.0,504.0,401.8,172.2,198.24,229.6,152.59,198.24,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,0,0,0,0
90002,PG&E,4583,3,apartment,medium,inland,off_peak,536.0,456.0,107.2,428.8,116.84,214.4,105.63,116.84,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,0,0,0,0
91364,SCE,3374,2,condo,medium,inland,evening_peak,482.0,432.0,337.4,144.6,140.21,192.8,120.45,140.21,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
91770,SDG&E,3858,6,apartment,low,mountain,off_peak,372.0,176.0,74.4,297.6,93.89,148.8,84.43,93.89,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,126,0,0
91730,SCE,2152,1,detached,medium,mountain,evening_peak,406.0,272.0,284.2,121.8,120.0,162.4,91.59,120.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,1,134
95129,PG&E,2544,6,detached,low,inland,off_peak,397.0,264.0,79.4,317.6,90.43,158.8,79.17,90.43,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,1,118
91770,SDG&E,1497,4,apartment,high,inland,off_peak,871.0,720.0,174.2,696.8,195.68,348.4,147.63,195.68,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,126
94544,SCE,2202,6,condo,medium,desert,evening_peak,934.0,660.0,653.8,280.2,260.44,373.6,206.05,260.44,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,239,0,0
94582,SCE,2068,3,condo,high,mountain,evening_peak,754.0,456.0,527.8,226.2,212.56,301.6,181.14,212.56,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,288,0,0
95814,SDG&E,1254,1,condo,low,desert,evening_peak,455.0,255.0,318.5,136.5,160.87,182.0,152.45,160.87,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,190,0,0
91730,PG&E,825,2,condo,high,desert,mixed,994.0,810.0,497.0,497.0,263.5,397.6,197.47,263.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,1,144
94080,SDG&E,4066,2,condo,medium,desert,evening_peak,881.0,540.0,616.7,264.3,294.63,352.4,274.13,294.63,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,181,1,80
90001,SCE,4955,3,detached,high,desert,mixed,1076.0,855.0,538.0,538.0,259.48,430.4,231.7,259.48,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,206,0,0
90278,SDG&E,3140,3,apartment,high,desert,evening_peak,982.0,855.0,687.4,294.6,326.35,392.8,251.98,326.35,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,102
92653,SDG&E,2600,5,condo,high,mountain,morning_peak,911.0,504.0,637.7,273.3,304.05,364.4,284.54,304.05,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,372,0,0
94582,SCE,3417,5,condo,high,desert,mixed,1141.0,945.0,570.5,570.5,274.43,456.4,251.09,274.43,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,171,0,0
92630,PG&E,3097,5,apartment,low,desert,mixed,490.0,315.0,245.0,245.0,137.5,196.0,113.2,137.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,120,0,0
92037,SDG&E,1513,5,condo,high,inland,evening_peak,1197.0,756.0,837.9,359.1,393.86,478.8,307.42,393.86,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,361,0,0
94538,SDG&E,3112,3,detached,low,coastal,evening_peak,205.0,190.0,143.5,61.5,82.37,82.0,73.06,82.37,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,0,0
92101,PG&E,2984,3,condo,medium,desert,morning_peak,615.0,570.0,430.5,184.5,193.35,246.0,160.72,193.35,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,0,0
94596,SCE,1017,3,condo,high,coastal,morning_peak,640.0,570.0,448.0,192.0,182.24,256.0,134.8,182.24,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,0,0,0,0
92037,SDG&E,1087,5,detached,medium,inland,mixed,617.0,504.0,308.5,308.5,184.59,246.8,153.49,184.59,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,1,88
90001,SCE,3951,6,apartment,high,coastal,evening_peak,1103.0,660.0,772.1,330.9,305.4,441.2,274.71,305.4,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,306,1,97
92121,SDG&E,2102,3,condo,medium,inland,off_peak,962.0,456.0,192.4,769.6,214.25,384.8,154.22,214.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,360,1,66
94086,SCE,3932,6,condo,low,desert,morning_peak,536.0,330.0,375.2,160.8,154.58,214.4,132.02,154.58,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,123,1,53
92646,PG&E,3799,6,condo,low,desert,morning_peak,355.0,330.0,248.5,106.5,117.95,142.0,108.71,117.95,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,0,0
91364,SCE,2376,5,condo,high,coastal,morning_peak,955.0,630.0,668.5,286.5,266.03,382.0,201.79,266.03,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,181,1,74
92130,PG&E,1332,5,apartment,low,mountain,evening_peak,218.0,168.0,152.6,65.4,78.22,87.2,57.8,78.22,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
94080,PG&E,3040,4,detached,low,coastal,morning_peak,250.0,200.0,175.0,75.0,87.5,100.0,74.42,87.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
90277,SCE,819,4,condo,high,coastal,mixed,790.0,600.0,395.0,395.0,193.7,316.0,149.18,193.7,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,1,135
94040,PG&E,1800,2,detached,high,mountain,off_peak,899.0,432.0,179.8,719.2,185.81,359.6,175.27,185.81,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,351,1,81
92101,SDG&E,1784,1,condo,high,desert,off_peak,877.0,765.0,175.4,701.6,196.91,350.8,176.26,196.91,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,1,77
94105,SCE,1791,6,condo,high,mountain,mixed,717.0,528.0,358.5,358.5,176.91,286.8,140.43,176.91,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,149,0,0
92335,SDG&E,3560,4,detached,low,coastal,off_peak,383.0,200.0,76.6,306.4,96.13,153.2,76.96,96.13,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,0,0,1,103
92507,SDG&E,2918,3,condo,low,desert,evening_peak,597.0,285.0,417.9,179.1,205.46,238.8,181.14,205.46,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,232,0,0
92130,PG&E,3343,2,condo,medium,mountain,mixed,629.0,288.0,314.5,314.5,172.25,251.6,157.79,172.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,199,1,102
94539,PG&E,2131,4,condo,medium,desert,evening_peak,945.0,600.0,661.5,283.5,289.05,378.0,210.29,289.05,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,320,0,0
94022,SDG&E,2648,5,detached,medium,desert,off_peak,841.0,630.0,168.2,672.8,189.56,336.4,163.27,189.56,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,0,0,1,141
90003,SCE,3575,2,condo,low,desert,mixed,619.0,270.0,309.5,309.5,154.37,247.6,134.25,154.37,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,339,0,0
94016,SDG&E,1620,5,detached,low,inland,mixed,642.0,252.0,321.0,321.0,191.34,256.8,154.55,191.34,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,335,0,0
90002,SCE,3280,1,detached,medium,coastal,off_peak,395.0,340.0,79.0,316.0,81.52,158.0,71.34,81.52,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,0,0
94025,SDG&E,919,6,apartment,low,mountain,mixed,299.0,176.0,149.5,149.5,98.73,119.6,70.8,98.73,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,1,123
90210,SCE,1741,6,detached,medium,coastal,morning_peak,531.0,440.0,371.7,159.3,153.25,212.4,111.48,153.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,66
94085,PG&E,4180,3,apartment,medium,desert,morning_peak,711.0,570.0,497.7,213.3,221.19,284.4,171.42,221.19,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,126,0,0
95814,PG&E,2566,6,apartment,low,inland,evening_peak,753.0,264.0,527.1,225.9,233.37,301.2,206.51,233.37,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,345,1,144
94086,SCE,2211,4,condo,low,coastal,mixed,582.0,200.0,291.0,291.0,145.86,232.8,107.5,145.86,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,259,1,93
92024,PG&E,1014,1,condo,low,mountain,evening_peak,288.0,136.0,201.6,86.4,98.52,115.2,81.01,98.52,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,152,0,0
95129,SCE,1903,3,apartment,medium,coastal,mixed,721.0,380.0,360.5,360.5,177.83,288.4,157.94,177.83,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,326,0,0
91335,SCE,1657,3,detached,low,inland,mixed,588.0,228.0,294.0,294.0,147.24,235.2,119.56,147.24,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,198,1,122
92037,PG&E,4211,1,detached,high,inland,morning_peak,622.0,612.0,435.4,186.6,195.38,248.8,174.08,195.38,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
94040,PG&E,938,5,apartment,low,inland,mixed,670.0,252.0,335.0,335.0,182.5,268.0,158.02,182.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,317,1,61
94536,SCE,3882,3,condo,low,coastal,mixed,215.0,190.0,107.5,107.5,61.45,86.0,54.66,61.45,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,0,0
94040,PG&E,1991,3,detached,high,mountain,mixed,767.0,456.0,383.5,383.5,206.75,306.8,171.91,206.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,181,1,75
95814,SDG&E,2883,2,condo,high,desert,mixed,820.0,810.0,410.0,410.0,239.4,328.0,226.84,239.4,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
91335,SCE,3354,5,detached,low,coastal,morning_peak,537.0,210.0,375.9,161.1,154.84,214.8,109.28,154.84,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,154,1,128
94085,SCE,2666,5,condo,low,mountain,off_peak,679.0,168.0,135.8,543.2,131.5,271.6,97.7,131.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,312,1,134
92677,SDG&E,3238,2,condo,high,inland,mixed,830.0,648.0,415.0,415.0,242.1,332.0,196.59,242.1,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,1,127
92507,SCE,3761,5,condo,low,inland,morning_peak,372.0,252.0,260.4,111.6,110.95,148.8,102.27,110.95,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,1,80
95129,PG&E,4334,2,apartment,medium,inland,evening_peak,701.0,432.0,490.7,210.3,218.29,280.4,168.63,218.29,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,234,0,0
92507,SDG&E,2979,1,condo,high,desert,evening_peak,906.0,765.0,634.2,271.8,302.48,362.4,229.89,302.48,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,116
94582,PG&E,993,1,apartment,high,desert,mixed,848.0,765.0,424.0,424.0,227.0,339.2,206.98,227.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,1,68
94538,SDG&E,3120,5,condo,low,desert,morning_peak,468.0,315.0,327.6,140.4,164.95,187.2,131.7,164.95,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,1,103
94582,PG&E,1986,2,condo,low,desert,mixed,747.0,270.0,373.5,373.5,201.75,298.8,190.95,201.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,391,1,51
94025,SDG&E,4231,3,detached,high,inland,evening_peak,1153.0,684.0,807.1,345.9,380.04,461.2,349.43,380.04,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,391,1,53
92677,SCE,2471,1,apartment,low,mountain,mixed,433.0,136.0,216.5,216.5,111.59,173.2,82.72,111.59,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,257,0,0
94040,PG&E,2628,2,apartment,low,coastal,morning_peak,731.0,180.0,511.7,219.3,226.99,292.4,192.07,226.99,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,377,1,129
94085,PG&E,1876,6,detached,medium,desert,morning_peak,1134.0,660.0,793.8,340.2,343.86,453.6,289.4,343.86,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,370,1,64
94086,PG&E,2164,6,condo,medium,desert,morning_peak,835.0,660.0,584.5,250.5,257.15,334.0,224.96,257.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,1,150,0,0
91387,SDG&E,2833,4,detached,high,coastal,off_peak,640.0,600.0,128.0,512.0,148.56,256.0,127.43,148.56,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,0,0
92101,SCE,969,1,condo,medium,coastal,off_peak,516.0,340.0,103.2,412.8,102.82,206.4,82.17,102.82,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,151,0,0
91364,PG&E,3123,4,condo,low,inland,morning_peak,250.0,240.0,175.0,75.0,87.5,100.0,68.78,87.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
95014,PG&E,4798,6,apartment,medium,coastal,evening_peak,830.0,440.0,581.0,249.0,255.7,332.0,187.03,255.7,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,1,365,0,0
